@relation example1

@attribute name string
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric

@data
'sample12',-2.419256e+001,1.981712e+001,-1.765092e+001,3.494358e+000,-1.159424e+001,4.917841e+000,7.643210e-001,-1.044731e+001,-6.230159e+000,-7.892160e+000,8.099976e+000,3.538283e+000,3.868819e+000,8.177544e-001
'sample12',-2.043001e+001,2.582005e+001,-2.963521e+000,9.258800e-001,-3.623214e+000,-5.844721e+000,3.885352e+000,-1.197863e+001,-7.842909e+000,-8.090649e+000,6.120134e+000,6.064114e-001,3.625532e+000,-5.361294e+000
'sample12',-1.092482e+001,2.390047e+001,1.656697e+001,3.822022e+000,-1.046900e+000,-1.440927e+001,9.473717e+000,-1.672161e+001,-7.877476e+000,-8.788432e+000,3.528031e-001,3.409534e+000,1.091626e+000,-4.239093e+000
'sample12',5.450243e+000,1.947589e+001,3.349860e+001,5.592389e+000,-5.499571e+000,-1.635811e+001,6.856550e+000,-2.898275e+001,-1.617773e+001,-1.511497e+001,1.535948e+000,1.912348e+000,2.644251e+000,-8.172773e-001
'sample12',1.355516e+001,1.290265e+001,4.011622e+001,2.609318e+000,-1.633353e+001,-5.933154e+000,3.449824e+000,-4.510129e+001,-1.861552e+001,-1.699095e+001,6.257191e+000,1.333281e+000,1.018037e+001,9.081307e+000
'sample12',1.512034e+001,1.145105e+001,4.742093e+001,-1.170558e+000,-2.136041e+001,3.825425e+000,-1.440169e+000,-5.481200e+001,-2.128160e+001,-1.780911e+001,1.050784e+001,-3.085297e+000,1.834026e+001,1.453081e+001
'sample12',1.442202e+001,1.643180e+001,5.271023e+001,-1.517002e+000,-2.456397e+001,8.786581e+000,-4.277606e+000,-5.487710e+001,-1.855609e+001,-1.104789e+001,1.024331e+001,-7.466555e+000,2.238108e+001,1.066243e+001
'sample12',1.388205e+001,2.462699e+001,5.310863e+001,-2.286604e+000,-1.974450e+001,4.918651e+000,-1.173827e+000,-4.583145e+001,-1.157424e+001,-6.951445e+000,6.115034e+000,-2.397745e+000,1.409192e+001,5.893874e+000
'sample12',8.281656e+000,2.557656e+001,5.267419e+001,4.889580e-001,-7.116606e+000,5.864643e+000,7.181916e-001,-3.679033e+001,-1.308728e+000,-3.447329e+000,4.208638e+000,6.256836e+000,5.389895e+000,3.987736e+000
'sample12',-1.758775e+000,1.837227e+001,4.383136e+001,-3.660889e+000,5.104366e+000,9.325088e+000,6.047443e+000,-2.510298e+001,1.186139e+001,-6.292624e+000,-1.772718e-001,1.556297e+001,-3.619717e+000,2.040287e+000
'sample12',-1.513835e+001,8.961499e+000,3.812703e+001,1.232324e+000,6.555892e+000,1.287238e+001,1.273646e+001,-1.743118e+001,1.307148e+001,-7.233549e+000,-6.442747e-001,1.473553e+001,-8.846037e-001,1.935332e+000
'sample12',-2.532447e+001,6.349083e+000,2.676301e+001,7.803723e-001,1.022363e+000,9.139457e+000,1.538773e+001,-1.506961e+001,7.839803e+000,-7.533262e+000,7.086201e-001,1.006397e+001,2.392512e+000,-2.480990e+000
'sample12',-2.661214e+001,8.854590e+000,1.928357e+001,7.661499e+000,-3.022397e+000,7.258623e+000,1.865169e+001,-1.533070e+001,5.845394e+000,-3.092923e+000,1.181551e+001,9.984047e+000,1.016340e+001,-3.989670e+000
'sample12',-2.053728e+001,1.419024e+001,1.788655e+001,8.263036e+000,3.915637e+000,9.955680e+000,1.208445e+001,-1.862576e+001,5.068396e+000,2.779906e+000,1.143028e+001,7.887201e+000,9.451701e+000,-3.245167e+000
'sample12',-5.503493e+000,1.111927e+001,1.023683e+001,7.695210e+000,9.447829e+000,1.464658e+001,1.391914e+001,-8.294818e+000,1.023656e+001,8.504048e+000,1.314088e+001,7.418219e+000,1.021682e+001,-8.869918e-001
'sample12',7.273043e-001,1.177165e+001,9.497690e+000,2.444092e+000,1.563447e+001,1.452884e+001,9.103172e+000,-2.238948e+000,9.607571e+000,9.617828e+000,9.390203e+000,6.498965e+000,4.204160e+000,4.868082e+000
'sample12',2.439746e+000,6.325686e+000,4.348875e+000,5.047050e-001,1.045409e+001,6.673054e+000,8.700602e+000,1.609293e+000,8.601155e+000,1.149780e+001,1.686120e+001,6.103231e+000,1.979998e+000,1.526564e+000
'sample12',4.426863e+000,6.539993e+000,1.334670e+001,3.692310e+000,-1.593410e+000,-4.925727e+000,7.421344e-001,-4.298236e+000,2.030643e+000,5.075041e+000,1.356617e+001,1.576391e+000,-3.908319e-001,-5.641379e+000
'sample12',1.393713e+001,-3.159749e+000,1.754643e+001,4.540670e+000,-1.842119e+001,-1.545846e+001,-5.646039e+000,-2.891442e+000,-2.450710e+000,-1.170709e+000,1.575684e+001,-7.287035e+000,1.209185e+000,-1.370390e+001
'sample12',2.424762e+001,-1.335744e+001,1.818449e+001,-2.312590e+000,-2.984623e+001,-1.246286e+001,-1.077240e+001,7.933834e+000,1.818038e+000,-1.073690e+001,1.450497e+001,-1.373293e+001,6.051193e+000,-1.655603e+001
'sample12',2.863204e+001,-2.579413e+001,1.506084e+001,-1.248796e+001,-3.109314e+001,4.952437e-001,-1.340967e+001,2.017105e+001,6.878022e+000,-1.619994e+001,1.596568e+001,-2.018436e+001,1.311277e+001,-1.348509e+001
'sample12',2.919549e+001,-3.285178e+001,1.230761e+001,-2.011644e+001,-2.347397e+001,1.532860e+001,-1.440207e+001,2.350590e+001,7.300556e+000,-1.705124e+001,6.179407e+000,-2.651553e+001,1.914104e+001,-7.446323e+000
'sample12',2.836591e+001,-3.929726e+001,9.431849e+000,-2.267624e+001,-1.145673e+001,2.616920e+001,-1.683930e+001,1.769794e+001,3.675639e+000,-1.429039e+001,-3.753515e+000,-3.012102e+001,2.380319e+001,-1.187546e+000
'sample12',2.672137e+001,-3.934914e+001,3.771442e+000,-2.418939e+001,-4.711216e-001,3.068450e+001,-1.823910e+001,7.628650e+000,2.911545e+000,-8.505415e+000,-8.438792e+000,-3.116827e+001,2.300107e+001,2.257385e+000
'sample12',2.566273e+001,-3.712249e+001,-1.994412e+000,-2.592525e+001,3.421384e+000,3.704445e+001,-1.894301e+001,-2.668156e+000,6.439207e-001,-3.835609e+000,-6.409020e+000,-3.194435e+001,2.128084e+001,1.727432e+000
'sample12',2.561803e+001,-3.113700e+001,-8.520546e+000,-2.999761e+001,3.614340e+000,4.091111e+001,-1.818818e+001,-9.972134e+000,-1.601934e+000,1.826130e+000,-1.725043e+000,-3.219670e+001,1.702046e+001,-1.953735e+000
'sample12',2.637482e+001,-2.631615e+001,-1.440446e+001,-3.655130e+001,3.318965e+000,4.225340e+001,-1.906526e+001,-1.187634e+001,-4.599099e+000,9.199815e+000,1.581658e+000,-2.835118e+001,9.459685e+000,-4.833284e+000
'sample12',2.652761e+001,-2.287722e+001,-2.196691e+001,-4.422359e+001,3.965939e+000,4.098780e+001,-1.628720e+001,-1.117401e+001,-7.830633e+000,1.662197e+001,3.203654e+000,-2.166015e+001,1.531841e+000,-1.051520e+001
'sample12',2.574681e+001,-2.428917e+001,-1.954345e+001,-5.471257e+001,7.488382e-001,4.056725e+001,-1.051757e+001,-8.910634e+000,-7.527978e+000,2.136685e+001,1.260123e+000,-1.196080e+001,-2.498680e+000,-1.434178e+001
'sample12',2.594418e+001,-2.407466e+001,-1.934490e+001,-5.953448e+001,-1.736760e+000,4.120149e+001,5.129013e+000,-2.896161e+000,-3.271533e+000,2.248001e+001,-1.532986e-001,-6.382140e+000,-4.314827e+000,-2.478726e+001
'sample12',2.625403e+001,-1.888536e+001,-1.962476e+001,-5.341568e+001,-2.977875e+000,3.805490e+001,1.960618e+001,7.732808e+000,6.802608e+000,2.139659e+001,3.211499e+000,1.622280e-002,-6.928276e+000,-2.546787e+001
'sample12',2.531724e+001,-9.087553e+000,-2.534013e+001,-4.213860e+001,-7.198408e-001,3.222986e+001,2.845976e+001,1.296571e+001,1.629065e+001,1.933685e+001,1.326376e+001,5.790922e+000,-4.889381e+000,-2.472150e+001
'sample12',2.153903e+001,1.787261e+000,-2.118479e+001,-2.991480e+001,-2.146972e-001,2.578969e+001,2.664759e+001,1.503479e+001,1.964882e+001,1.661204e+001,1.845416e+001,1.014926e+001,-5.400444e+000,-1.640544e+001
'sample12',1.669021e+001,6.581070e+000,-8.012956e+000,-1.578194e+001,5.907719e+000,2.243961e+001,2.370619e+001,1.270451e+001,2.253879e+001,1.655378e+001,1.740362e+001,1.014591e+001,1.841676e+000,-1.127624e+001
'sample12',1.369125e+001,1.080971e+001,2.830436e+000,-2.805169e+000,9.662724e+000,1.717340e+001,2.036639e+001,1.295789e+001,2.158888e+001,1.449218e+001,1.088372e+001,5.271509e+000,2.319744e-001,-5.131313e+000
'sample12',1.173433e+001,1.200888e+001,1.029813e+001,6.620903e+000,1.422544e+001,1.434996e+001,1.776971e+001,1.124798e+001,2.173591e+001,1.442685e+001,7.305535e+000,4.630961e+000,3.807884e+000,-1.476606e+000
'sample12',2.033364e+001,1.577698e+001,4.884631e+000,-7.832126e+000,-3.184793e+000,4.924492e+000,6.428350e+000,4.574168e+000,1.438562e+001,6.193219e+000,4.755356e+000,5.109468e+000,5.227837e-001,-1.969958e+000
'sample12',3.128172e+001,2.207601e+001,1.157717e+000,-3.245569e+001,-1.971462e+001,1.173921e+001,-7.974184e+000,-7.758226e-001,1.263486e+001,-3.735492e+000,5.829945e+000,9.148868e+000,2.613562e+000,-5.168060e+000
'sample12',4.061954e+001,2.608630e+001,-1.407539e+000,-5.048918e+001,-3.825847e+001,1.293901e+001,-1.987613e+001,-6.218838e+000,1.385707e+001,-1.522569e+001,5.232634e+000,8.321674e+000,2.906870e+000,-6.581030e+000
'sample12',4.070427e+001,3.060916e+001,1.828728e+000,-5.439215e+001,-4.349414e+001,2.758779e+001,-2.441550e+001,-1.029146e+001,2.208710e+001,-2.586880e+001,4.357580e+000,7.350441e+000,3.843224e+000,-6.067238e+000
'sample12',3.706992e+001,2.939357e+001,3.007484e+000,-4.523555e+001,-4.573361e+001,2.625106e+001,-1.970494e+001,-1.216587e+001,2.421326e+001,-3.141841e+001,1.051505e-003,3.656866e+000,1.640666e+000,-4.942218e+000
'sample12',3.562752e+001,3.192977e+001,-1.752583e-002,-4.529073e+001,-4.532647e+001,3.259106e+001,-1.573059e+001,-2.072282e+001,3.055833e+001,-3.909138e+001,-1.819012e+000,4.956615e+000,-2.889741e+000,-6.894927e-001
'sample12',3.396037e+001,3.095681e+001,-1.234782e+000,-4.420295e+001,-4.238488e+001,2.910255e+001,-1.090607e+001,-2.243231e+001,3.016960e+001,-3.992221e+001,-5.485624e+000,6.368420e+000,-4.593214e+000,1.853924e+000
'sample12',3.364714e+001,3.239930e+001,-1.109788e+000,-4.599040e+001,-4.290013e+001,2.885838e+001,-8.879783e+000,-2.705760e+001,3.518297e+001,-4.104267e+001,-9.568641e+000,6.612479e+000,-5.959479e+000,5.431779e+000
'sample12',3.340318e+001,3.011400e+001,-2.180780e-001,-4.385616e+001,-4.436293e+001,2.223303e+001,-9.758987e+000,-2.108929e+001,3.191355e+001,-3.803057e+001,-1.490854e+001,4.627142e+000,-4.354846e+000,7.842346e+000
'sample12',3.314077e+001,2.956426e+001,6.615174e-003,-4.657960e+001,-4.491644e+001,1.859425e+001,-8.293586e+000,-2.297531e+001,3.040595e+001,-3.906349e+001,-1.629166e+001,4.763186e+000,-1.551359e+000,1.224356e+001
'sample12',3.219698e+001,2.745301e+001,-1.977685e+000,-4.705267e+001,-4.339323e+001,1.587424e+001,-8.408559e+000,-2.713124e+001,2.442179e+001,-4.105046e+001,-1.363625e+001,1.013052e+001,1.467461e+000,1.431270e+001
'sample12',3.165832e+001,2.733266e+001,-4.964751e+000,-4.923684e+001,-3.959506e+001,1.645264e+001,-8.504987e+000,-3.908424e+001,1.825365e+001,-4.326712e+001,-6.540398e+000,1.658874e+001,6.292637e+000,1.365428e+001
'sample12',3.164185e+001,2.492282e+001,-7.291951e+000,-4.570154e+001,-3.630935e+001,1.466523e+001,-1.477769e+001,-4.532153e+001,8.844208e+000,-4.115651e+001,8.545749e-001,2.472562e+001,7.364729e+000,9.960877e+000
'sample12',3.202153e+001,2.488471e+001,-9.244412e+000,-4.505145e+001,-3.551878e+001,1.296606e+001,-1.901349e+001,-5.215454e+001,6.916713e+000,-3.784782e+001,7.075617e+000,2.716148e+001,5.502564e+000,6.783904e+000
'sample12',3.150373e+001,2.225582e+001,-9.810103e+000,-4.370166e+001,-3.912305e+001,9.302832e+000,-2.169044e+001,-5.201300e+001,1.045715e+001,-3.209918e+001,5.999828e+000,2.456006e+001,1.254699e+000,5.142424e-001
'sample12',3.153996e+001,2.319727e+001,-1.295733e+001,-4.590899e+001,-4.207973e+001,9.587978e+000,-2.291011e+001,-5.017134e+001,2.129136e+001,-2.881474e+001,2.176008e+000,1.513820e+001,-3.187754e+000,-3.954975e+000
'sample12',3.099263e+001,2.346893e+001,-1.550859e+001,-4.819487e+001,-4.102922e+001,8.880729e+000,-2.553230e+001,-4.269080e+001,2.639710e+001,-2.569081e+001,-2.954799e+000,4.898120e+000,-6.287443e+000,-6.876753e+000
'sample12',3.068525e+001,2.528059e+001,-1.889273e+001,-4.935098e+001,-3.806662e+001,1.060196e+001,-2.865250e+001,-3.932753e+001,2.678765e+001,-2.492714e+001,-2.273513e+000,-9.677346e-001,-8.012630e+000,-7.586983e+000
'sample12',3.020545e+001,2.472111e+001,-2.064826e+001,-4.904749e+001,-3.575946e+001,1.219716e+001,-2.833475e+001,-4.166764e+001,2.441164e+001,-2.578207e+001,1.759353e+000,-2.571344e+000,-6.762642e+000,-8.201221e+000
'sample12',3.006152e+001,2.180949e+001,-2.054071e+001,-4.682176e+001,-3.586796e+001,1.685653e+001,-2.921491e+001,-4.500053e+001,1.970740e+001,-3.018515e+001,8.982761e+000,-4.445941e-001,-2.262694e-001,-9.286033e+000
'sample12',3.021852e+001,1.834808e+001,-1.936566e+001,-4.574799e+001,-3.558950e+001,2.339751e+001,-3.031001e+001,-4.736266e+001,1.402099e+001,-3.653091e+001,1.406544e+001,3.772908e+000,8.595534e+000,-9.055844e+000
'sample12',2.980526e+001,1.483003e+001,-1.623241e+001,-4.339244e+001,-3.392569e+001,2.784572e+001,-3.178362e+001,-4.598888e+001,4.168111e+000,-4.495094e+001,1.773293e+001,1.034397e+001,2.048164e+001,-8.470965e+000
'sample12',3.101690e+001,6.831009e+000,-1.631852e+001,-3.398202e+001,-2.594715e+001,2.738252e+001,-2.841725e+001,-3.775854e+001,-5.504610e+000,-4.764788e+001,1.734046e+001,1.068609e+001,2.584807e+001,-4.821016e+000
'sample12',3.200340e+001,2.984328e+000,-1.465499e+001,-2.186639e+001,-1.428913e+001,2.650596e+001,-1.692417e+001,-2.293861e+001,-1.101750e+001,-4.737315e+001,1.370856e+001,5.127945e+000,2.407269e+001,-8.173417e-001
'sample12',3.354121e+001,6.953607e+000,-4.146307e+000,-1.057624e+001,-1.515016e+000,2.389638e+001,-2.786829e+000,-1.237897e+001,-1.312885e+001,-3.938874e+001,1.792545e+000,7.227028e-001,1.369099e+001,2.272150e+000
'sample12',3.491212e+001,1.722181e+001,5.159808e+000,-6.689393e-001,8.495475e+000,1.458794e+001,4.106842e+000,-6.328600e+000,-1.283902e+001,-3.437455e+001,-4.123758e-001,-1.349364e+000,9.830619e+000,3.430929e-001
'sample12',3.603334e+001,2.038400e+001,1.127629e+001,2.979575e+000,1.266923e+001,5.880501e+000,1.948922e+000,-6.141043e+000,-1.790762e+001,-2.483140e+001,-9.186361e-001,-3.662762e+000,7.433943e+000,-1.149178e+000
'sample12',3.782332e+001,1.438037e+001,9.723393e+000,4.574672e+000,1.524361e+001,4.639421e+000,-9.418157e+000,-9.993546e+000,-2.026714e+001,-2.038740e+001,7.359047e+000,-6.949090e+000,6.903906e+000,-1.701213e+000
'sample12',3.863835e+001,7.511204e+000,1.254783e+001,1.397719e+000,1.239386e+001,1.145471e+001,-1.827215e+001,-1.558730e+001,-2.022208e+001,-1.329588e+001,5.355285e+000,-9.229282e+000,3.564245e+000,-7.913241e-001
'sample12',4.002876e+001,4.735288e+000,1.406884e+001,3.424024e+000,1.253850e+001,1.427250e+001,-2.458946e+001,-2.270893e+001,-1.483034e+001,-1.248908e+001,7.485176e+000,-8.090535e+000,2.328957e+000,-1.014068e+000
'sample12',4.124466e+001,1.927463e+000,1.348654e+001,7.885971e+000,1.108203e+001,1.303993e+001,-2.176834e+001,-2.562437e+001,-1.266138e+001,-1.086309e+001,1.047484e+001,-9.920987e+000,2.307232e+000,-4.843960e-001
'sample12',4.168776e+001,3.103494e-001,1.180652e+001,1.197917e+001,9.787377e+000,1.367911e+001,-1.493243e+001,-2.757598e+001,-1.440654e+001,-1.404554e+001,1.226969e+001,-9.582520e+000,4.826907e+000,7.816088e-001
'sample12',4.184720e+001,-6.420088e-002,1.333946e+001,1.289869e+001,3.553993e+000,1.335612e+001,-6.647632e+000,-2.402575e+001,-1.392960e+001,-1.878426e+001,4.597293e+000,-1.124906e+001,1.319732e+001,3.231310e+000
'sample12',4.095045e+001,3.506456e+000,1.366703e+001,1.211878e+001,-2.808472e+000,1.003028e+001,5.929244e-001,-1.664266e+001,-1.102500e+001,-2.551906e+001,-8.420338e+000,-1.071817e+001,1.818146e+001,5.500370e+000
'sample12',4.185738e+001,7.755127e+000,1.319583e+001,1.193044e+001,-7.574982e+000,2.138523e+000,7.690660e+000,-9.278342e+000,-6.091991e+000,-3.481913e+001,-1.627493e+001,-9.693101e+000,1.788217e+001,4.376134e+000
'sample12',4.128146e+001,1.330716e+001,1.139700e+001,1.171703e+001,-6.540184e+000,-9.731226e-001,1.019127e+001,-6.984388e+000,-6.908613e+000,-3.924970e+001,-1.972352e+001,-7.076363e+000,1.360677e+001,2.776565e+000
'sample12',4.224651e+001,1.744521e+001,1.058559e+001,1.204657e+001,-1.576023e+000,-2.962910e+000,1.054252e+001,-8.235288e+000,-7.399065e+000,-4.307618e+001,-2.065508e+001,-7.761134e+000,1.393174e+001,1.311912e+000
'sample12',4.075026e+001,2.124592e+001,1.215432e+001,1.098570e+001,2.861191e+000,2.221911e-001,7.016706e+000,-9.110864e+000,-1.069722e+001,-3.887201e+001,-2.308796e+001,-9.242271e+000,1.498032e+001,3.330078e+000
'sample12',3.781214e+001,1.544613e+001,2.286882e+001,7.871764e+000,2.402639e+000,1.582021e+000,7.100806e+000,-8.430054e+000,-1.397100e+001,-3.124875e+001,-2.030718e+001,-1.145377e+001,1.743629e+001,4.081674e+000
'sample12',3.153743e+001,7.536593e+000,3.087014e+001,-3.579884e-001,-7.026186e+000,-2.020950e+000,4.835728e+000,-1.054972e+001,-1.676247e+001,-2.087202e+001,-1.314594e+001,-1.041153e+001,1.747426e+001,3.475907e+000
'sample12',2.555564e+001,-2.905166e+000,3.927572e+001,-8.945598e+000,-1.954226e+001,-7.655642e+000,3.526337e+000,-1.807607e+001,-1.330945e+001,-1.139127e+001,-3.838708e+000,-9.648432e+000,1.611126e+001,1.255484e+000
'sample12',2.092750e+001,-4.748679e+000,3.770835e+001,-1.485334e+001,-2.901749e+001,-1.401967e+001,-9.499379e-001,-2.548063e+001,-7.581408e+000,-5.910503e+000,5.139831e+000,-9.403504e+000,1.452564e+001,-3.561815e+000
'sample12',1.854611e+001,-4.396902e+000,3.769231e+001,-1.498297e+001,-3.420952e+001,-1.548024e+001,-3.580924e+000,-2.863484e+001,-2.997200e+000,-2.874260e+000,9.230462e+000,-9.506434e+000,1.351058e+001,-6.294238e+000
'sample12',1.686485e+001,-1.649321e+000,3.463353e+001,-1.631970e+001,-3.442627e+001,-1.588655e+001,-7.257154e+000,-2.963421e+001,-5.001544e+000,-3.265490e+000,8.880231e+000,-7.466649e+000,1.850744e+001,-6.421242e+000
'sample12',1.665608e+001,-4.787336e-001,3.170167e+001,-1.761107e+001,-3.451317e+001,-1.450333e+001,-1.150577e+001,-3.296414e+001,-8.641563e+000,-7.581811e+000,6.705866e+000,-2.939714e+000,2.331849e+001,-1.991466e+000
'sample12',1.568288e+001,3.183970e-001,2.810510e+001,-1.879387e+001,-3.165813e+001,-1.554591e+001,-1.299206e+001,-3.700718e+001,-1.516921e+001,-9.970182e+000,4.455077e+000,3.395469e+000,2.726237e+001,2.552234e+000
'sample12',1.548930e+001,-6.707344e-001,2.557434e+001,-1.946077e+001,-2.951245e+001,-1.901538e+001,-1.147611e+001,-4.063066e+001,-1.975544e+001,-9.271206e+000,4.716030e+000,1.025252e+001,2.471122e+001,6.280420e+000
'sample12',1.584404e+001,-2.909760e+000,2.423651e+001,-2.151073e+001,-2.797221e+001,-2.387264e+001,-1.027911e+001,-3.902740e+001,-2.427262e+001,-4.941123e+000,5.110534e+000,1.639230e+001,1.736631e+001,7.876068e+000
'sample12',1.875532e+001,-7.717490e+000,2.441976e+001,-2.442587e+001,-2.788409e+001,-2.654855e+001,-1.323104e+001,-3.042276e+001,-2.588670e+001,-2.995679e+000,6.707700e+000,1.812055e+001,9.707615e+000,6.156855e+000
'sample12',2.318944e+001,-1.290414e+001,2.348899e+001,-2.481266e+001,-2.720123e+001,-2.397001e+001,-2.190899e+001,-1.885247e+001,-2.246406e+001,-5.545096e+000,5.517673e+000,1.432401e+001,8.854801e+000,4.047645e+000
'sample12',2.854117e+001,-1.498816e+001,1.987208e+001,-1.813028e+001,-1.938390e+001,-1.627618e+001,-2.578491e+001,-1.171903e+001,-9.545555e+000,-9.885880e+000,2.897730e-001,1.046471e+001,1.218209e+001,3.138479e+000
'sample12',3.630427e+001,-6.995762e+000,1.898054e+001,-3.522702e+000,-7.556110e+000,-2.713327e+000,-2.329974e+001,-1.200853e+001,-3.835735e+000,-1.188142e+001,-3.468653e+000,1.437395e+000,1.038887e+001,5.796762e+000
'sample12',4.003569e+001,2.220995e+000,1.373371e+001,1.003824e+001,3.898330e+000,3.761422e-001,-1.581809e+001,-8.350967e+000,4.523382e-001,-1.128080e+001,-5.161627e+000,-1.015455e+001,7.746600e+000,7.263672e+000
'sample12',4.203967e+001,1.445622e+001,1.307001e+001,1.534717e+001,1.223034e+001,-1.975497e+000,-9.805986e+000,-8.135337e+000,-8.695239e+000,-1.283682e+001,-3.088524e+000,-2.264199e+001,6.857721e+000,8.654149e+000
'sample12',4.035280e+001,1.926808e+001,1.056289e+001,1.160180e+001,1.074402e+001,-6.250372e+000,-4.807475e+000,-5.675663e+000,-1.240692e+001,-1.506658e+001,-9.727679e+000,-2.379683e+001,1.213261e+001,1.020904e+001
'sample12',4.268156e+001,2.364282e+001,1.328985e+001,7.436423e+000,1.136941e+001,-8.159176e+000,4.168943e+000,-8.668874e+000,-2.121946e+001,-2.083602e+001,-1.450701e+001,-2.046552e+001,1.802971e+001,1.139136e+001
'sample12',4.348240e+001,2.513359e+001,1.335245e+001,5.579072e+000,7.347399e+000,-5.622732e+000,8.046994e+000,-7.852812e+000,-2.185076e+001,-2.342216e+001,-2.046203e+001,-1.294931e+001,1.723189e+001,1.170354e+001
'sample12',4.474338e+001,2.561897e+001,1.444920e+001,5.358360e+000,8.995870e+000,-1.010051e+001,9.601243e+000,-3.697770e+000,-2.170501e+001,-2.309342e+001,-1.690073e+001,-1.475549e+001,1.941091e+001,8.614224e+000
'sample12',4.084390e+001,2.554621e+001,1.834683e+001,3.648257e+000,9.581620e+000,-7.846933e+000,1.995632e+000,6.555427e-001,-1.239763e+001,-2.346321e+001,-1.616005e+001,-9.627092e+000,1.593273e+001,5.427101e+000
'sample12',3.585340e+001,2.196339e+001,2.280758e+001,4.049018e+000,4.112290e+000,-5.689192e+000,-1.802698e-001,8.741820e-001,-9.865149e+000,-1.863816e+001,-9.957274e+000,-9.082434e+000,1.460412e+001,9.404302e-001
'sample12',2.772998e+001,1.444646e+001,2.452827e+001,6.088051e+000,-6.610119e+000,-5.595181e+000,-5.170741e+000,-7.263333e+000,-8.615726e+000,-1.951910e+001,-2.406450e+000,-1.565308e+000,1.489479e+001,-4.111820e+000
'sample12',2.244497e+001,5.492073e+000,2.295526e+001,5.162184e+000,-2.259271e+001,-1.004196e+001,-4.967508e+000,-1.554663e+001,-1.568389e+001,-1.516951e+001,8.943930e+000,-4.795907e-001,1.747359e+001,-7.476672e+000
'sample12',2.015407e+001,-3.002048e+000,2.216558e+001,1.584695e+000,-3.391909e+001,-2.114063e+001,-6.936220e+000,-1.704760e+001,-1.503735e+001,-1.523528e+001,1.500936e+001,-6.437696e-001,1.864546e+001,-9.637856e+000
'sample12',1.982452e+001,-8.048396e+000,2.315656e+001,-6.090624e+000,-3.944477e+001,-2.439824e+001,-7.954025e+000,-1.281629e+001,-8.972199e+000,-1.271536e+001,1.742072e+001,-7.781229e+000,1.550937e+001,-1.174558e+001
